,artist_name,title,execution_date,category,id,title_len,title_length
16528,"Porter, Tim",untitled,1983.0,Photograph,86/7-0540,8,8
16529,"Porter, Tim",untitled,1983.0,Photograph,86/7-0533,8,8
16530,"Porter, Tim",untitled,1983.0,Photograph,86/7-0535,8,8
16531,"Petit, Gaston",Des songes auxquels je reste rivé,1976.0,Work on paper,78/9-0399,33,33
16532,"Porter, Tim","CP2102 - Eai Fan (27), Monk, Menhen, Yunnan Province, China",1985.0,Photograph,86/7-0516,59,59
16533,"Petit, Gaston",Ne pars pas sans sourire,1976.0,Work on paper,78/9-0398,24,24
16534,"Porter, Tim",untitled/sans titre,1984.0,Photograph,85/6-0046,19,19
16535,"Porter, Tim","Untitled from series ""A Tokyo Archaeology""",1980.0,Photograph,81/2-0237,42,42
16536,"Porter, Tim",untitled,1983.0,Photograph,86/7-0531,8,8
16537,"Porter, Tim","Untitled, Micronesia from series ""Jungle Book""",1980.0,Photograph,84/5-0589,46,46
16538,"Petit, Gaston",Miroir de patience,1976.0,Work on paper,78/9-0400,18,18
16539,"Porter, Tim","Untitled, Micronesia from series ""Jungle Book""",1980.0,Photograph,84/5-0588,46,46
16540,"Porter, Tim","Untitled from series ""A Tokyo Archaeology""",1980.0,Photograph,81/2-0238,42,42
16541,"Porter, Tim",untitled/sans titre,1977.0,Photograph,79/80-0039,19,19
16542,"Porter, Tim",untitled/sans titre,1984.0,Photograph,85/6-0047,19,19
16543,"Porter, Tim","CP0404 - Li Yon Xin (16), student, Dali, Yunnan Province, China",1985.0,Photograph,86/7-0517,63,63
16544,"Porter, Tim",untitled,1983.0,Photograph,86/7-0537,8,8
16545,"Porter, Tim",untitled/sans titre,1977.0,Photograph,79/80-0041,19,19
16546,"Porter, Tim",untitled,1983.0,Photograph,86/7-0536,8,8
16547,"Petit, Gaston",Porte de Victoire,1975.0,Work on paper,78/9-0401,17,17
16548,"Straiton, Ken","Rockefeller Centre, 1979",1984.0,Photograph,85/6-0034,24,24
16549,"Porter, Tim","Untitled, Micronesia from series ""Jungle Book""",1980.0,Photograph,84/5-0590,46,46
16550,"Porter, Tim","Untitled from series ""A Tokyo Archaeology""",1980.0,Photograph,81/2-0239,42,42
16551,"Porter, Tim","Untitled from series ""A Tokyo Archaeology""",1980.0,Photograph,81/2-0236,42,42
16552,"Porter, Tim","Untitled, Micronesia from series ""Jungle Book""",1980.0,Photograph,84/5-0591,46,46
16553,"Porter, Tim",untitled,1983.0,Photograph,86/7-0541,8,8
16554,"Porter, Tim",untitled,1983.0,Photograph,86/7-0532,8,8
16555,"Petit, Gaston",Couronne de gloire,1975.0,Work on paper,78/9-0402,18,18
16556,Evergon,Bobo Leo dances with the Lizardman on the head of a pin before theeyes of the devil.  (Hell on stage.),1984.0,Photograph,84/5-0372,102,102
16557,Evergon,Putti harvest for R & E.  Infidelity.  Didier.  Twin lovers bound inclassical ecstacy.,1984.0,Photograph,84/5-0371,86,86
16558,"Sorensen, David",Departure,1972.0,Painting,73/4-0621,9,9
16559,"Sorensen, David",# 2,1970.0,Painting,73/4-0620,3,3
16560,"Sorensen, David",Nassau,1970.0,Work on paper,73/4-0568,6,6
16561,"Sorensen, David",Untitled/Sans titre,1970.0,Work on paper,73/4-0569,19,19
16562,"Sorensen, David",Untitled/Sans titre,1972.0,Work on paper,73/4-0570,19,19
16563,"Mulcaster, Wynona",Saskatchewan Winter,1982.0,Work on paper,85/6-0173,19,19
16564,"Earle (MIlburn), Marilyn",Divine Key,1991.0,Work on paper,91/2-0157,10,10
16565,"Smiley, Karen","Hesper Schleiderer-Hardy & Joseph Hardy, daughter & Father",1980.0,Photograph,81/2-0034,58,58
16566,"Smiley, Karen","Cheque cashing identification Portraits, Star Market Co. Boston(Terese Goldsboro, Stephen G Baker, Carol Stewart)",1976.0,Photograph,81/2-0054,113,113
16567,"Prent, Mark",Angelus,1987.0,Sculpture,92/3-0857,7,7
16568,"Real, Sue",Zwillingen,1988.0,Sculpture,91/2-0026,10,10
16569,"Knottenbelt, Marianna",# 33,1978.0,Photograph,78/9-0414,4,4
16570,"Laliberté, Norman",Untitled/Sans titre,1976.0,Work on paper,76/7-0638,19,19
16571,"Laliberté, Norman",Untitled/Sans titre,1976.0,Work on paper,76/7-0639,19,19
16572,"Letinsky, Laura",untitled (Amy and Rico),1990.0,Photograph,91/2-0307,23,23
16573,"Letinsky, Laura",Untitled (Ann and Brendon),1992.0,Photograph,92/3-0969,26,26
16574,"Letinsky, Laura","Dawson Days, Beauty Contest Ste. Anne MB",1988.0,Photograph,89/90-0266,40,40
16575,"Eveleigh, Romany",Untitled from Febo series/Sans titre de la série Febo,1983.0,Work on paper,84/5-0594,53,53
16576,"Poitras, Jane Ash",Homage to the Triangle,1984.0,Work on paper,84/5-0162,22,22
16577,"Eveleigh, Romany",Untitled/Sans titre,1980.0,Work on paper,84/5-0592,19,19
16578,"Kazimierski, Daniel","West Broadway and Canal Street, NYC, 1986",1992.0,Photograph,92/3-0958,41,41
16579,"Poitras, Jane Ash",Buffalo Spirit,1984.0,Work on paper,85/6-0433,14,14
16580,"Eveleigh, Romany",Untitled/Sans titre,1979.0,Work on paper,84/5-0593,19,19
16581,"Poitras, Jane Ash",Buffalo Spirit,1984.0,Work on paper,85/6-0014,14,14
16582,"Holmes, Reginald",R-11,1969.0,Painting,72/3-1643,4,4
16583,"Laliberté, Norman",Untitled/Sans titre,1978.0,Painting,80/1-0024,19,19
16584,"Laliberté, Norman",Mother & Child,1979.0,Fibre,79/80-0121,14,14
16585,"Radford, Ed",Untitled #5,1982.0,Work on paper,82/3-0333,11,11
16586,"Townsend, Martha",Five Rings,1992.0,Photograph,92/3-1022,10,10
16587,"Townsend, Martha","Five Rings (Terry Johnson, Yukiko Onley, Dan Hudson, Yukiko Onley,Stephen Hutchings",1992.0,Photograph,92/3-0741,83,83
16588,"Johnson, Harlan",Monoliths,1987.0,Painting,88/9-0273,9,9
16589,"Jones, Bill",A Sign of Angels #3,1991.0,Photograph,91/2-0298,19,19
16590,"Jones, Bill",A Sign of Angels #2,1991.0,Photograph,91/2-0297,19,19
16591,"Davey, Moyra",Coppertail No. 9,1990.0,Photograph,92/3-0813,16,16
16592,"Allain, René Pierre",untitled/sans titre,1986.0,Work on paper,88/9-0155,19,19
16593,"Heller, Susanna",Red Slough and Wandering Clouds,1992.0,Painting,93/4-0257,31,31
16594,"Rotenberg, Rachel",untitled/sans titre,1984.0,Sculpture,85/6-0407,19,19
16595,"Jones, Bill",Untitled,1987.0,Photograph,87/8-0379,8,8
16596,"Allain, René Pierre",Passage,1990.0,Other,91/2-0416,7,7
16597,"Radford, Ed",Clouds from Space,1984.0,Painting,85/6-0155,17,17
16598,"Heller, Susanna",Iceberg at Twilingate,1989.0,Painting,91/2-0010,21,21
16599,"Rotenberg, Rachel",Untitled,1985.0,Other,85/6-0406,8,8
16600,"Jones, Bill",Untitled,1986.0,Photograph,86/7-0616,8,8
16601,"Radford, Ed",Life Begins on Earth,1984.0,Painting,84/5-0265,20,20
16602,"Jones, Bill",Untitled,1986.0,Photograph,86/7-0617,8,8
16603,"Jones, Bill",Untitled,1986.0,Photograph,87/8-0184,8,8
16604,"Radford, Ed",gone all those years....,1982.0,Work on paper,82/3-0334,24,24
16605,"Davey, Moyra",Cent No. 4,1991.0,Photograph,92/3-0812,10,10
16606,"Jones, Bill",Untitled,1987.0,Photograph,87/8-0380,8,8
16607,"Wood, Brian",Buckler,1976.0,Photograph,77/8-0553,7,7
16608,"Tanabe, Takao",Landscape Study # 6,1972.0,Work on paper,72/3-0811,19,19
16609,"Szilva, Joe",persona II,1980.0,Work on paper,82/3-0539,10,10
16610,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0158,12,12
16611,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0754,19,19
16612,"Jolliffe, Michael",Meeting at Washerman's Field,1981.0,Painting,83/4-0164,28,28
16613,"Elliott, Dennis",# 24,1971.0,Work on paper,74/5-0826,4,4
16614,"Levine, Les",Untitled/Sans titre,1974.0,Work on paper,74/5-0302,19,19
16615,"Szilva, Joe",persona III,1980.0,Work on paper,81/2-0480,11,11
16616,"Rabinowitch, Royden",Convex and Concave Calculation on Two Radii # 3,1976.0,Work on paper,76/7-0315,47,47
16617,"Oliver, Bobbie",Untitled # 2,1975.0,Work on paper,76/7-0209,12,12
16618,"Westerlund Roosen, Mia",Drawing # 4,1976.0,Work on paper,76/7-0349,11,11
16619,"Szilva, Joe",persona IV,1981.0,Work on paper,82/3-0541,10,10
16620,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0159,12,12
16621,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0737,19,19
16622,"Mills, Susan",round,1992.0,Work on paper,92/3-0359,5,5
16623,"Levine, Les",Untitled/Sans titre,1974.0,Work on paper,74/5-0303,19,19
16624,"Westerlund Roosen, Mia","Muro Series, Horizontal # 3",1977.0,Sculpture,78/9-0378,27,27
16625,"Murray, Robert",Caldwell,1971.0,Work on paper,72/3-0437,8,8
16626,"Keeley, Shelagh",Untitled #3,1991.0,Work on paper,91/2-0524,11,11
16627,"Heller, Susanna",Fresco / Window,1985.0,Painting,87/8-0160,15,15
16628,"Bard, Perry",Snout,1983.0,Work on paper,85/6-0210,5,5
16629,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0151,12,12
16630,"Levine, Les",My Wife Catherine (Cape Dorset Suite),1974.0,Work on paper,75/6-0722,37,37
16631,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0764,19,19
16632,"Walker, Robert",New York,1980.0,Photograph,85/6-0212,8,8
16633,"Gingras, Micheline",La Main Mécanique - La fenêtre,1971.0,Painting,73/4-0357,30,30
16634,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0168,12,12
16635,"Tanabe, Takao",The Land / Interior,1973.0,Work on paper,72/3-0857,19,19
16636,"Gasoi, Marvin",Untitled/Sans titre,1978.0,Photograph,80/1-0243,19,19
16637,"MacPhee, Medrie",Stadium for Dead Souls I,1991.0,Work on paper,92/3-0677,24,24
16638,"Levine, Les",I love your Arctic Char (Cape Dorset Suite),1974.0,Work on paper,75/6-0072,43,43
16639,"Bard, Perry",Snort,1983.0,Work on paper,85/6-0209,5,5
16640,"Levine, Les",Position Drawing (Wood Beams),1972.0,Work on paper,74/5-0084,29,29
16641,"Stevenson, Sylvie",a twelve-line cluster with triangle below in matte and shiny black,1980.0,Work on paper,81/2-0406,66,66
16642,"Gingras, Micheline",La Main Mécanique - Le taxi,1972.0,Painting,73/4-0356,27,27
16643,"Jones, Bill",Excerpt from: Sign of Angels II,1991.0,Photograph,92/3-0659,31,31
16644,"Knox-Leet, Wendy",House on Fire,1984.0,Other,85/6-0153,13,13
16645,"Gasoi, Marvin",Untitled #25,1985.0,Photograph,85/6-0573,12,12
16646,"Elliott, Anne",Mirror II,1975.0,Other,76/7-0106,9,9
16647,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0169,12,12
16648,"Elliott, Anne",Mirror III,1975.0,Other,76/7-0107,10,10
16649,"Szilva, Joe",persona III,1980.0,Work on paper,82/3-0540,11,11
16650,"Szilva, Joe",persona I,1980.0,Work on paper,81/2-0478,9,9
16651,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0747,19,19
16652,"Levine, Les",Position Drawing Masking Tape,1972.0,Work on paper,74/5-0085,29,29
16653,"Holmes, Reginald",Untitled/Sans titre,1973.0,Painting,73/4-1856,19,19
16654,"Levine, Les",I love your Arctic Char (Cape Dorset Suite),1974.0,Work on paper,75/6-0720,43,43
16655,"Johnson, Harlan",Culmen,1987.0,Painting,87/8-0203,6,6
16656,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0160,12,12
16657,"Davey, Moyra",Copperhead/Tail No.1,1990.0,Photograph,90/1-0439,20,20
16658,"Pocock, Philip Jackson",Beach People (Obvious Illusion),1978.0,Photograph,82/3-0068,31,31
16659,"Alexander, Vikky","Mahogany Square Tile #5,6,7 & 8",1989.0,Work on paper,90/1-0433,31,31
16660,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0746,19,19
16661,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0771,19,19
16662,"Condé, Carole",739 Wood Version,1973.0,Sculpture,75/6-0055,16,16
16663,"Tanabe, Takao",The Land # 10,1972.0,Painting,72/3-1091,13,13
16664,"Gasoi, Marvin",Hot Pursuit,1984.0,Photograph,86/7-0711,11,11
16665,"Walker, Robert",untitled/sans titre,1980.0,Photograph,80/1-0250,19,19
16666,"Rabinowitch, Royden",Untitled no. 23,1977.0,Work on paper,77/8-0381,15,15
16667,"Westerlund Roosen, Mia",Drawing # 5,1976.0,Work on paper,76/7-0350,11,11
16668,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0755,19,19
16669,"Szilva, Joe",persona I,1980.0,Work on paper,82/3-0538,9,9
16670,"Jeremias, Paul","Albuquerque, New Mexico",1986.0,Photograph,93/4-0238,23,23
16671,"Kazimierski, Daniel","Clocktower, NYC",1987.0,Photograph,90/1-0534,15,15
16672,"Walker, Robert",New York,1980.0,Photograph,85/6-0217,8,8
16673,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0738,19,19
16674,"Craven, David",Untitled/Sans titre,1978.0,Painting,80/1-0028,19,19
16675,"Craven, David",Untitled/Sans titre,1979.0,Other,81/2-0545,19,19
16676,"Gasoi, Marvin",Holy Light,1984.0,Photograph,85/6-0271,10,10
16677,"Walker, Robert",New York,1980.0,Photograph,80/1-0252,8,8
16678,"Elliott, Dennis",Untitled/Sans titre,1973.0,Work on paper,74/5-0843,19,19
16679,"Mills, Susan",RAIN,1992.0,Work on paper,92/3-0360,4,4
16680,"Keeley, Shelagh",ex voto #1,1990.0,Work on paper,93/4-0322,10,10
16681,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0740,19,19
16682,"Stevenson, Sylvie",Pier B.C. Series # 7,1981.0,Work on paper,81/2-0404,20,20
16683,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0773,19,19
16684,"Rabinowitch, David","Basswood Tube (Open Quasi-Conic Wood Construction, I)",1966.0,Sculpture,76/7-0215,53,53
16685,"Walker, Robert",New York,1980.0,Photograph,80/1-0246,8,8
16686,"Rabinowitch, Royden",Convex and Concave Calculations on Two Radii # 6,1976.0,Work on paper,76/7-0314,48,48
16687,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0736,19,19
16688,"Walker, Robert",New York,1980.0,Photograph,85/6-0214,8,8
16689,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0745,19,19
16690,"Salloum, Jayce","excerpts from series ""stupid pleasures..."" (under)lying nature/naturalizing difference; materialized systems,(gradation + hierarchies",1990.0,Photograph,90/1-0444,133,133
16691,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0780,19,19
16692,"Walker, Robert",New York,1982.0,Photograph,85/6-0215,8,8
16693,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0767,19,19
16694,"Rabinowitch, Royden",Blue Piece,1969.0,Sculpture,74/5-0714,10,10
16695,"Keeley, Shelagh",Notes on the Body,1991.0,Work on paper,93/4-0098,17,17
16696,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0766,19,19
16697,"Levine, Les",Untitled/Sans titre,1974.0,Work on paper,74/5-0304,19,19
16698,"Levine, Les",Untitled/Sans titre,1974.0,Work on paper,74/5-0305,19,19
16699,"Szilva, Joe",Vista,1985.0,Work on paper,86/7-0388,5,5
16700,"Stathacos, Chrysanne",One of a Thousand Leaves Swelling,1990.0,Painting,92/3-0661,33,33
16701,"Szilva, Joe",persona II,1980.0,Work on paper,81/2-0479,10,10
16702,"Elliott, Dennis",# 26,1972.0,Work on paper,74/5-0842,4,4
16703,"Comtois, Louis",Maki,1975.0,Painting,76/7-0093,4,4
16704,"MacPhee, Medrie",Revolving,1978.0,Painting,79/80-0083,9,9
16705,"Gasoi, Marvin",Untitled #2,1985.0,Photograph,85/6-0574,11,11
16706,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0760,19,19
16707,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0756,19,19
16708,"Salloum, Jayce","excerpts from series ""stupid pleasures...""(revelations) identityrevealed/concealed..figures/functions positions of priviledge/...",1990.0,Photograph,90/1-0443,129,129
16709,"Jones, Bill",Gates of Paradise,1979.0,Photograph,80/1-0274,17,17
16710,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0164,12,12
16711,"Levine, Les",Topesthesia 1968,1968.0,Photograph,73/4-0561,16,16
16712,"Rabinowitch, Royden",Untitled 1975 # 1,1975.0,Sculpture,76/7-0091,17,17
16713,"Johnson, Harlan",Sons Désertiques,1986.0,Painting,87/8-0150,16,16
16714,"Levine, Les",Untitled/Sans titre,1974.0,Work on paper,74/5-0307,19,19
16715,"Walker, Robert",untitled/sans titre,1980.0,Photograph,80/1-0247,19,19
16716,"Gillmore, Graham",Addiction and Catastrophe,1986.0,Painting,87/8-0324,25,25
16717,"Murray, Robert",Caldwell,1971.0,Work on paper,72/3-0489,8,8
16718,"Keeley, Shelagh",Untitled #5,1987.0,Work on paper,89/90-0588,11,11
16719,"Wood, Brian",Untitled # 1,1976.0,Work on paper,77/8-0554,12,12
16720,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0769,19,19
16721,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0150,12,12
16722,"Levine, Les",Dancing Bear (Cape Dorset Suite),1974.0,Work on paper,75/6-0070,32,32
16723,"MacPhee, Medrie",Ocean Sky,1985.0,Painting,87/8-0195,9,9
16724,"Tanabe, Takao",The Land / Interior,1973.0,Work on paper,72/3-0861,19,19
16725,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0768,19,19
16726,"Levine, Les",Untitled/Sans titre,1974.0,Work on paper,74/5-0306,19,19
16727,"Hayes, Dannielle B.",Urban Wallpaper Series,1981.0,Work on paper,82/3-0434,22,22
16728,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0761,19,19
16729,"Tanabe, Takao",South of Syracuse,1972.0,Painting,72/3-1728,17,17
16730,"Gasoi, Marvin",Arkhos,1985.0,Photograph,86/7-0511,6,6
16731,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0765,19,19
16732,"Szilva, Joe",Strand,1985.0,Work on paper,86/7-0387,6,6
16733,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0779,19,19
16734,"Elliott, Dennis",Herpes,1973.0,Work on paper,73/4-0436,6,6
16735,"Craven, David",Blue Face,1981.0,Painting,83/4-0071,9,9
16736,"Liang, Fred H.C.",untitled/sans titre,1993.0,Other,93/4-0259,19,19
16737,"Levine, Les",My Wife Catherine (Cape Dorset Suite),1974.0,Work on paper,75/6-0074,37,37
16738,"Levine, Les",Dancing Bear (Cape Dorset Suite),1974.0,Work on paper,75/6-0721,32,32
16739,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0778,19,19
16740,"Salloum, Jayce","excerpts from series ""stupid pleasures..."" (motion picture)/landscape..making history  fantasy factory..(un)necessary illusions--",1990.0,Photograph,90/1-0442,129,129
16741,"Schmitt-Healy, Julia",Olga's Dog,1977.0,Work on paper,82/3-0375,10,10
16742,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0748,19,19
16743,"Walker, Robert",New York,1982.0,Photograph,85/6-0216,8,8
16744,"Holmes, Reginald",Untitled/Sans titre,1973.0,Painting,73/4-1855,19,19
16745,"Westerlund Roosen, Mia",Minoan Series I - Untitled,1978.0,Sculpture,78/9-0377,26,26
16746,"Morelli, Francois",Tale #VII,1986.0,Work on paper,87/8-0310,9,9
16747,"Levine, Les",Untitled/Sans titre,1965.0,Work on paper,72/3-0092,19,19
16748,"MacPhee, Medrie",Study for Armature,1984.0,Work on paper,85/6-0100,18,18
16749,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0156,12,12
16750,"Walker, Robert",untitled/sans titre,1980.0,Photograph,80/1-0251,19,19
16751,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0762,19,19
16752,"Bealy, Allan",Brownie pyramid 2,1975.0,Work on paper,75/6-0405,17,17
16753,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0739,19,19
16754,"Rabinowitch, David","Sided Plane in 4 Masses and 3 Scales (with interior free region), I",1976.0,Sculpture,77/8-0028,67,67
16755,"Bealy, Allan",Berlin series - America (for Dayna),1975.0,Work on paper,75/6-0404,35,35
16756,"Elliott, Dennis",# 18,1971.0,Work on paper,74/5-0823,4,4
16757,"Tanabe, Takao",Banner,1971.0,Fibre,73/4-1436,6,6
16758,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0775,19,19
16759,"Stevenson, Sylvie",Pier B.C. Series # 2,1980.0,Work on paper,81/2-0405,20,20
16760,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0774,19,19
16761,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0153,12,12
16762,"Walker, Robert",New York,1984.0,Photograph,85/6-0220,8,8
16763,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0750,19,19
16764,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0161,12,12
16765,"Jolliffe, Michael",Cauldron's Snout,1981.0,Painting,84/5-0005,16,16
16766,"Bealy, Allan",Brownie pyramid 4,1975.0,Work on paper,75/6-0413,17,17
16767,"Elliott, Dennis",# 17,1971.0,Work on paper,74/5-0822,4,4
16768,"Keeley, Shelagh",The anatomy of the male organs of generation,1989.0,Work on paper,90/1-0005,44,44
16769,"Bealy, Allan",Brownie pyramid/first state,1975.0,Work on paper,75/6-0412,27,27
16770,"Knox-Leet, Wendy",untitled/sans titre,1984.0,Other,85/6-0156,19,19
16771,"Tanabe, Takao",Envelope Sketch,1967.0,Work on paper,72/3-0135,15,15
16772,"Levine, Les",My Wife Catherine (Cape Dorset Suite),1974.0,Work on paper,75/6-0068,37,37
16773,"Gasoi, Marvin",Modern Love,1982.0,Photograph,82/3-0572,11,11
16774,"Davey, Moyra",Copperhead/Tail No.2,1990.0,Photograph,90/1-0440,20,20
16775,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0759,19,19
16776,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0758,19,19
16777,"Levine, Les",I love your Arctic Char (Cape Dorset Suite),1974.0,Work on paper,75/6-0066,43,43
16778,"Hall, John",Rosecase,1974.0,Painting,79/80-0172,8,8
16779,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0751,19,19
16780,"Levine, Les",I love your Arctic Char (Cape Dorset Suite),1974.0,Work on paper,75/6-0069,43,43
16781,"Tanabe, Takao",Landscape Study # 2,1972.0,Work on paper,72/3-0814,19,19
16782,"Gasoi, Marvin",Bird of Paradise,1982.0,Photograph,82/3-0570,16,16
16783,"Levine, Les",Dancing Bear (Cape Dorset Suite),1974.0,Work on paper,75/6-0067,32,32
16784,"Gasoi, Marvin",Cooking with Gas,1982.0,Photograph,82/3-0569,16,16
16785,"Oliver, Bobbie",Untitled # 4,1977.0,Painting,78/9-0519,12,12
16786,"Krondl, Michael",Carefree Beauty,1992.0,Photograph,93/4-0258,15,15
16787,"Walker, Robert",New York,1983.0,Photograph,85/6-0219,8,8
16788,"Walker, Robert",New York,1980.0,Photograph,85/6-0213,8,8
16789,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0157,12,12
16790,"Hurley-Short, Cynthia",Untitled #5 (from Forest series),1986.0,Work on paper,92/3-0699,32,32
16791,"Oliver, Bobbie",Diptych,1981.0,Work on paper,81/2-0050,7,7
16792,"Kazimierski, Daniel","Time Pieces, Croton on Hudson, NY",1992.0,Photograph,95/6-0012,33,33
16793,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0752,19,19
16794,"Oliver, Bobbie",Hemel Hempstead,1985.0,Painting,85/6-0603,15,15
16795,"Fayerman, Faye",Weltweisheit Series #2,1988.0,Work on paper,90/1-0309,22,22
16796,"Gasoi, Marvin",Untitled/Sans titre,1978.0,Photograph,80/1-0244,19,19
16797,"Oliver, Bobbie",Untitled - Green,1980.0,Painting,80/1-0297,16,16
16798,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0772,19,19
16799,"Oliver, Bobbie",Untitled/Sans titre,1980.0,Work on paper,81/2-0017,19,19
16800,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0777,19,19
16801,"Gingras, Micheline",La Main Mécanique - Les Cheminées,1972.0,Painting,73/4-0355,33,33
16802,"Craven, David",untitled/sans title,1991.0,Work on paper,92/3-0687,19,19
16803,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0749,19,19
16804,"Root, Derek",Voices and Monuments,1989.0,Painting,89/90-0344,20,20
16805,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0776,19,19
16806,"Wood, Brian",Elevator,1978.0,Photograph,79/80-0260,8,8
16807,"Walker, Robert",New York,1985.0,Photograph,85/6-0218,8,8
16808,"Westerlund Roosen, Mia",Untitled/Sans titre,1974.0,Work on paper,76/7-0340,19,19
16809,"Rabinowitch, Royden",9 Left Limits Added to a Developed 5 Manifold Plate,1980.0,Sculpture,80/1-0411,51,51
16810,"Gasoi, Marvin",Untitled/Sans titre,1978.0,Photograph,80/1-0245,19,19
16811,"Craven, David",Nine Lives,1993.0,Painting,93/4-0244,10,10
16812,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0742,19,19
16813,"Keeley, Shelagh",Ex-Voto Drawing #4,1990.0,Work on paper,92/3-0644,18,18
16814,"Levine, Les",1+1 no. 3,1972.0,Work on paper,73/4-0524,9,9
16815,"Walker, Robert",New York,1983.0,Photograph,85/6-0221,8,8
16816,"Jones, Bill",Sniper,1979.0,Photograph,80/1-0272,6,6
16817,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0165,12,12
16818,"Clarkson, David",Untitled (Orange),1991.0,Painting,93/4-0246,17,17
16819,"Walker, Robert",untitled/sans titre,1980.0,Photograph,80/1-0249,19,19
16820,"Rabinowitch, Royden",Untitled no. 30,1977.0,Work on paper,77/8-0382,15,15
16821,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0155,12,12
16822,"Levine, Les",Dancing Bear (Cape Dorset Suite),1974.0,Work on paper,75/6-0073,32,32
16823,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0763,19,19
16824,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0781,19,19
16825,"Elliott, Dennis",# 27,1973.0,Work on paper,74/5-0827,4,4
16826,"Davey, Moyra",Object Choices,1988.0,Photograph,90/1-0436,14,14
16827,"Condé, Carole",72-1,1972.0,Other,76/7-0108,4,4
16828,"Jolliffe, Michael",Tree Study (2),1988.0,Painting,88/9-0218,14,14
16829,"MacPhee, Medrie",untitled/sans titre,1987.0,Work on paper,87/8-0260,19,19
16830,"Tanabe, Takao",North of Cortland,1972.0,Painting,72/3-2154,17,17
16831,"Keeley, Shelagh",The minute structure of the liver & the anatomy of the gall bladder,1989.0,Work on paper,90/1-0006,67,67
16832,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0753,19,19
16833,"Gasoi, Marvin",Humanoid,1985.0,Photograph,86/7-0512,8,8
